the_geom,BIN,CNSTRCT_YR,NAME,LSTMODDATE,LSTSTATYPE,DOITT_ID,HEIGHTROOF,FEAT_CODE,GROUNDELEV,SHAPE_AREA,SHAPE_LEN,BASE_BBL,MPLUTO_BBL,GEOMSOURCE
"MULTIPOLYGON (((-73.9634751346082 40.60235032230389, -73.96365847053329 40.602333030063065, -73.96366118005066 40.6023497166946, -73.96364055260281 40.602351661602064, -73.96364557008901 40.60238256550704, -73.96348286031149 40.60239791195091, -73.9634751346082 40.60235032230389)))",3190628,1960,,08/22/2017 12:00:00 AM +0000,Constructed,441756,28.04,2100,22,830.7279414158,137.53801439012,3070900084,3070900084,Photogramm
"MULTIPOLYGON (((-73.91074975234457 40.68394061991279, -73.9107720147913 40.68391789018477, -73.91073284809826 40.68389565852569, -73.9107518352544 40.68387627347253, -73.91079100194352 40.683898504224665, -73.91081582703026 40.683912594905614, -73.91092794903194 40.68397623735366, -73.91088669828967 40.68401835218903, -73.91077364244798 40.68395418037514, -73.91074975234457 40.68394061991279)))",3079864,1910,,08/22/2017 12:00:00 AM +0000,Constructed,485704,36.51,2100,71,1026.1634456638,160.13424918985,3034380018,3034380018,Photogramm
"MULTIPOLYGON (((-73.99015851536022 40.60389386218131, -73.99011702322662 40.603932011934006, -73.99008288185028 40.60391044059233, -73.99012437399 40.60387229085189, -73.99015851536022 40.60389386218131)))",3401978,1920,,08/17/2017 12:00:00 AM +0000,Constructed,891310,13.72,5110,24,222.31522601102,60.73545227701,3063000022,3063000022,Photogramm
"MULTIPOLYGON (((-73.8228859626101 40.700409683339636, -73.82301981164524 40.7003735471918, -73.82302494717159 40.700384567472554, -73.82307098043403 40.70037213911172, -73.82307673483008 40.70038448409689, -73.82308187625411 40.70039551519033, -73.8230425945738 40.700406120489696, -73.82303614373338 40.70040786207114, -73.82304249462054 40.7004214885058, -73.82295534783965 40.70044501549085, -73.82290834593087 40.70045770526511, -73.82290033263567 40.70044051473279, -73.8228859626101 40.700409683339636)))",4196264,1925,,08/22/2017 12:00:00 AM +0000,Constructed,762245,23.5,2100,56,853.89026045912,142.97371324298,4093360039,4093360039,Photogramm
"MULTIPOLYGON (((-73.8345941568008 40.89058159485492, -73.83465035793688 40.890568845239926, -73.83466512817061 40.89060633925029, -73.83460888926946 40.89061899426725, -73.8345941568008 40.89058159485492)))",2126081,1925,,08/17/2017 12:00:00 AM +0000,Constructed,1191779,10.4285677,5110,109,230.95016810916,60.91687687235,2049630065,2049630065,Photogramm
"MULTIPOLYGON (((-73.70826278732493 40.733350083208045, -73.70834763573237 40.73333150982959, -73.70836333030698 40.73337299569218, -73.7083822361419 40.73342297071659, -73.70829738762764 40.7334415441203, -73.70827853333522 40.73339170699103, -73.70826278732493 40.733350083208045)))",4180079,1955,,08/22/2017 12:00:00 AM +0000,Constructed,118729,23.42,2100,96,848.46299292132,118.28748409228,4088010005,4088010005,Photogramm
"MULTIPOLYGON (((-73.89984706128004 40.7084382944592, -73.89991705597136 40.7084211573644, -73.89996349332435 40.708530988114006, -73.89989419342207 40.70854795564439, -73.89989349734489 40.70854812613628, -73.89989323556772 40.70854750635661, -73.89984706128004 40.7084382944592)))",4084822,1965,,08/22/2017 12:00:00 AM +0000,Constructed,384189,23.15,2100,108,856.90580805996,124.84107007859,4035270038,4035270038,Photogramm
"MULTIPOLYGON (((-73.76922814454201 40.66985114835038, -73.76930173696907 40.66984608104539, -73.76930798640342 40.6698987045733, -73.76923439510148 40.66990377188468, -73.76923419512296 40.66990209291693, -73.76922814454201 40.66985114835038)))",4511059,2006,,08/17/2017 12:00:00 AM +0000,Constructed,876593,13.29697012,5110,18,394.60053848832,79.49724346262,4125880061,4125880061,Photogramm
"MULTIPOLYGON (((-73.79833396401833 40.5924314837494, -73.79852629933322 40.59241905618797, -73.79853323677855 40.592481447739594, -73.79834575743774 40.59249356144656, -73.79833244614561 40.59249442150142, -73.79833094874041 40.592480956020026, -73.79833018395387 40.592474072863325, -73.79832808045703 40.59245515723948, -73.7983317810563 40.59245491789074, -73.7983343107454 40.592454753932095, -73.7983329433229 40.59244244945591, -73.79833173917007 40.59243162753095, -73.79833396401833 40.5924314837494)))",4532619,2004,,08/22/2017 12:00:00 AM +0000,Constructed,957802,29.87044932,2100,4,1262.00897624783,157.55464346186,4160810008,4160810008,Photogramm
"MULTIPOLYGON (((-73.91449232722404 40.71825072755301, -73.91458621547788 40.71822095253221, -73.91461297784379 40.71826980525978, -73.91461462385305 40.718272808782096, -73.91464751363351 40.71826237824482, -73.91470733683235 40.71837158244468, -73.9147711949866 40.71848814946976, -73.91477205696233 40.71848972329943, -73.9147634869836 40.718492440998695, -73.91470937935514 40.718509600674466, -73.91471482278804 40.71851953643533, -73.9147367606617 40.718559582169206, -73.91473115784449 40.718561359229106, -73.9146726585936 40.718579910525335, -73.91467177182223 40.7185782916511, -73.91465715013511 40.718551600493484, -73.91459935071758 40.718446091664866, -73.91453871407256 40.71833540186448, -73.91449232722404 40.71825072755301)))",4059079,1960,,08/22/2017 12:00:00 AM +0000,Constructed,736197,9.24,2100,19,4373.52557036713,336.0131837194,4026290174,4026290174,Photogramm
"MULTIPOLYGON (((-73.77697160293395 40.711715915986396, -73.77711623632815 40.71168988039825, -73.77713137172489 40.71173856445287, -73.7771187535088 40.71174083633292, -73.77696422649223 40.71176865288294, -73.77696260957882 40.71176345198556, -73.7769266862391 40.71176991830727, -73.77691316789017 40.71172643602458, -73.77694909121078 40.71171996880653, -73.77697160293395 40.711715915986396)))",4212559,1925,,08/22/2017 12:00:00 AM +0000,Constructed,471319,28.47,2100,52,1034.50750517183,152.15492943454,4099240013,4099240013,Photogramm
"MULTIPOLYGON (((-73.85684898965297 40.74054708987868, -73.85687813044234 40.740523702972865, -73.85688314021522 40.740527313933576, -73.85700821019509 40.740426939233146, -73.85702340973445 40.74043789657928, -73.85703743749161 40.740426638727826, -73.85706790514864 40.74044860212284, -73.85705387739395 40.740459859077475, -73.85706856627897 40.7404704474758, -73.85691435552135 40.74059420916336, -73.85684898965297 40.74054708987868)))",4431674,1931,,08/22/2017 12:00:00 AM +0000,Constructed,845621,30.4,2100,32,1519.73085743846,185.46103785307,4019410019,4019410019,Photogramm
"MULTIPOLYGON (((-73.77412732884913 40.71421269221923, -73.7742778756187 40.71415446943551, -73.77429201035918 40.71417563039774, -73.77430407983472 40.71417096148515, -73.77431636472747 40.71418935334102, -73.7741537484167 40.71425224417234, -73.77412732884913 40.71421269221923)))",4212882,1920,,08/22/2017 12:00:00 AM +0000,Constructed,795466,28.69,2100,71,784.96897582801,133.4685239363,4099350045,4099350045,Photogramm
"MULTIPOLYGON (((-73.926674062662 40.683481044408595, -73.92669129258626 40.68357192988361, -73.92669550657405 40.683594158160666, -73.9266681563839 40.683597162859854, -73.92665910478001 40.68361423804549, -73.92663184331035 40.68361723288693, -73.92662091852067 40.68355960381419, -73.92660741339095 40.68348836632362, -73.92663594778915 40.68348523181932, -73.92663000025523 40.683453863115055, -73.92666811629344 40.68344967570703, -73.926674062662 40.683481044408595)))",3046924,1899,,08/22/2017 12:00:00 AM +0000,Constructed,537156,32.12,2100,56,955.05712335242,152.85644201948,3016720041,3016720041,Photogramm
"MULTIPOLYGON (((-73.91499044295225 40.665396254986796, -73.91505399269782 40.66538682759849, -73.91506199575305 40.66541810663937, -73.91499844597877 40.6654275340321, -73.91499044295225 40.665396254986796)))",3406913,1920,,08/17/2017 12:00:00 AM +0000,Constructed,1155493,11.23,5110,29,208.5375061429,59.14365706097,3035380007,3035380007,Photogramm
"MULTIPOLYGON (((-73.9045478399017 40.773444060738115, -73.90459801260613 40.77340197043747, -73.90463137964315 40.77342495819443, -73.90465237354255 40.77343942054357, -73.90460220084427 40.77348151086765, -73.90456642802911 40.77345686598468, -73.9045478399017 40.773444060738115)))",4544465,1940,,08/17/2017 12:00:00 AM +0000,Constructed,1247309,11.03,5110,55,420.49908837167,82.02802975624,4007970051,4007970051,Photogramm
"MULTIPOLYGON (((-73.73024961943443 40.675254267079666, -73.7303015703962 40.67516779855208, -73.73034160087032 40.67518173966365, -73.73036612530314 40.67514091897472, -73.73041603701436 40.67515830158781, -73.73033956173985 40.67528558995461, -73.73024961943443 40.675254267079666)))",4279561,1950,,08/22/2017 12:00:00 AM +0000,Constructed,202757,24.04,2100,28,1199.37673692576,156.86210255556,4129780028,4129780028,Photogramm
"MULTIPOLYGON (((-73.87562755186588 40.75187120142829, -73.87569267608433 40.751864163127564, -73.87570198520895 40.75191397299098, -73.87563123040339 40.751921620263715, -73.87562192133056 40.7518718103947, -73.87562755186588 40.75187120142829)))",4471146,1920,,08/17/2017 12:00:00 AM +0000,Constructed,873774,15.9,5110,72,362.94216568019,76.26077585645,4014650017,4014650017,Photogramm
"MULTIPOLYGON (((-73.87352171033601 40.74169343055787, -73.87359115300792 40.741678477320065, -73.87364590678715 40.74182557414487, -73.87357646515807 40.74184052741663, -73.87352171033601 40.74169343055787)))",4045600,1925,,08/22/2017 12:00:00 AM +0000,Constructed,445362,35.25,2100,56,1113.92805520194,151.39548912638,4018470029,4018470029,Photogramm
"MULTIPOLYGON (((-73.88179414100323 40.83203702137479, -73.88183235816163 40.831986708445804, -73.88189264348492 40.8320131267959, -73.881854426357 40.832063439744616, -73.88179414100323 40.83203702137479)))",2110546,1927,,08/17/2017 12:00:00 AM +0000,Constructed,1192108,10.94964368,5110,32,407.60616841103,80.84663042147,2038610163,2038610163,Photogramm
"MULTIPOLYGON (((-73.86292460908652 40.747046723545964, -73.86289577912316 40.74699064164772, -73.86297534876716 40.746966985452275, -73.86300414694563 40.74702300515793, -73.863007112976 40.74702877463491, -73.86292754444986 40.74705243265453, -73.86292460908652 40.747046723545964)))",4607799,2016,,12/07/2018 12:00:00 AM +0000,Constructed,1192479,14.46897954,5110,50,572.19612715928,95.68760388855,4016190161,4016190161,Other (Man
"MULTIPOLYGON (((-73.80321884562025 40.668446248995906, -73.80338040037644 40.668445899363974, -73.803380677586 40.66851996202861, -73.80321912146779 40.668520311658874, -73.80321884562025 40.668446248995906)))",4256356,1945,,08/22/2017 12:00:00 AM +0000,Constructed,470918,23.3291,2100,22,1209.3233900029,143.60163717287,4117950090,4117950090,Photogramm
"MULTIPOLYGON (((-74.16000923258959 40.63068298289135, -74.16001041563767 40.63060947622297, -74.1600435108745 40.630609784965536, -74.16022488753734 40.63061148017908, -74.16024371112641 40.63061165566275, -74.16024286975633 40.630663922170676, -74.1602425283353 40.630685162333506, -74.16005096722013 40.63068337236199, -74.16000923258959 40.63068298289135)))",5027843,1960,,08/22/2017 12:00:00 AM +0000,Constructed,101498,16.03495215,2100,31,1734.44205801346,183.08604600062,5012300009,5012300009,Photogramm
"MULTIPOLYGON (((-73.84857568943369 40.82423262337534, -73.84866671795358 40.82421979642823, -73.84869310172853 40.82432783575488, -73.84860207188052 40.824340662721035, -73.84857568943369 40.82423262337534)))",2023058,1955,,08/22/2017 12:00:00 AM +0000,Constructed,817177,27.3,2100,42,1025.81109547093,131.31513635076,2036910074,2036910074,Photogramm
"MULTIPOLYGON (((-73.9600173342086 40.59654555025715, -73.96018572770777 40.59652729569304, -73.96018593800741 40.59652727325281, -73.96018594271736 40.59652729936962, -73.96019441805173 40.59657272737054, -73.96002581414051 40.59659100438728, -73.9600173342086 40.59654555025715)))",3199374,1920,,08/22/2017 12:00:00 AM +0000,Constructed,733748,28.26,2100,15,791.07994183175,128.04193688161,3073430039,3073430039,Photogramm
"MULTIPOLYGON (((-73.882192398635 40.88126120103862, -73.88220080321186 40.881253942683365, -73.88237167725117 40.88110637758393, -73.88239510435848 40.88112200510527, -73.88239981341927 40.881117937899205, -73.8824394096628 40.88108374260495, -73.88245306627466 40.88107194932278, -73.88248324932268 40.88109208254241, -73.88255355326136 40.88113897765392, -73.88269670217895 40.88123446324602, -73.88260098584122 40.881317124322436, -73.8825010236158 40.88140345048223, -73.88245946301635 40.881439343015046, -73.88234733495584 40.88136454954292, -73.88219804180987 40.88126496543333, -73.882192398635 40.88126120103862)))",2017770,1928,,08/22/2017 12:00:00 AM +0000,Constructed,673010,13.69,2100,161,9561.12659347247,395.38979265175,2033270089,2033270089,Photogramm
"MULTIPOLYGON (((-74.06651504086057 40.59358483042125, -74.06652958090346 40.59358030317923, -74.06652671912278 40.59357496203253, -74.0665477131357 40.59356842558667, -74.0665505749178 40.593573766732845, -74.06656211294359 40.59357017416714, -74.06661004728397 40.59365963857518, -74.06656297632972 40.59367429484811, -74.06651504086057 40.59358483042125)))",5093985,1987,,08/22/2017 12:00:00 AM +0000,Constructed,263506,31.86,2100,9,510.42195094399,102.86262089244,5031160111,5031160111,Photogramm
"MULTIPOLYGON (((-73.86089662140661 40.74325443877066, -73.8609333489149 40.74323219825294, -73.8609740667354 40.74320754197481, -73.8610086579525 40.74318659468522, -73.8610371092636 40.743213772128335, -73.86102948897704 40.743218387042134, -73.86104748995234 40.743235583249216, -73.86102778128756 40.74324751821542, -73.86098669358981 40.7432723991929, -73.86094307366456 40.74329881336498, -73.86089662140661 40.74325443877066)))",4047447,1960,,08/22/2017 12:00:00 AM +0000,Constructed,831484,16.11186282,2100,41,798.46497261895,120.69807906974,4019300047,4019300047,Photogramm
"MULTIPOLYGON (((-73.93276168594365 40.696328247297885, -73.93280672726338 40.69628138120132, -73.93293832172854 40.69635464622975, -73.93291887874322 40.696374876625, -73.93293908514252 40.69638612679993, -73.9329134868558 40.69641276165626, -73.93276168594365 40.696328247297885)))",3072692,1899,,08/22/2017 12:00:00 AM +0000,Constructed,405330,26.29,2100,65,1039.91356116351,146.61701201356,3031940046,3031940046,Photogramm
"MULTIPOLYGON (((-74.15542754015252 40.59037597391968, -74.15552351199108 40.59027513750541, -74.1555441695636 40.59028656331557, -74.15555540551686 40.590274757537614, -74.15558054708563 40.590288663619184, -74.15547334050991 40.59040130585025, -74.15542754015252 40.59037597391968)))",5038242,1980,,08/22/2017 12:00:00 AM +0000,Constructed,646437,29.08,2100,72,759.15011268459,132.83589403612,5023780033,5023780033,Photogramm
"MULTIPOLYGON (((-73.93596513444488 40.76404049480401, -73.93602301788778 40.763946299084914, -73.93608793975955 40.76396936281651, -73.93603005757276 40.76406355856859, -73.93596513444488 40.76404049480401)))",4461884,1996,,08/22/2017 12:00:00 AM +0000,Constructed,266803,26.19,2100,14,751.93750812718,115.46070571053,4005210021,4005210021,Photogramm
"MULTIPOLYGON (((-73.81796355100116 40.718405053364684, -73.81796778682632 40.71840378493726, -73.81802662640975 40.71838616218445, -73.81803015502761 40.71837298606916, -73.81800297044127 40.718320442356585, -73.81809539797908 40.71829275991156, -73.81812627592728 40.71835244239145, -73.81815189220858 40.71834476997149, -73.81819048837403 40.718333209822674, -73.81822606872431 40.718401979562145, -73.81816591200077 40.71841999656173, -73.81815410831459 40.71842353223875, -73.81814054428216 40.71841854359031, -73.81808174149083 40.718436129538375, -73.81807393798347 40.71844754380248, -73.8179973957671 40.71847046872515, -73.81796658969196 40.718410926805014, -73.81796355100116 40.718405053364684)))",4451310,1940,,08/22/2017 12:00:00 AM +0000,Constructed,399424,31.53,2100,104,2391.44399599481,237.45305334247,4066330001,4066330001,Photogramm
"MULTIPOLYGON (((-73.91540022639388 40.634902662936334, -73.91546778574447 40.634858096387305, -73.9154980044049 40.634838162187464, -73.91554004372769 40.634875149492295, -73.91553421483891 40.634878994030736, -73.91544226688517 40.63493965027748, -73.91540022639388 40.634902662936334)))",3224161,1960,,08/22/2017 12:00:00 AM +0000,Constructed,379695,17.84,2100,14,639.89469759694,107.44744909049,3079980061,3079980061,Photogramm
"MULTIPOLYGON (((-73.84946163332013 40.71143949266265, -73.84948932159723 40.7113960980702, -73.84954471630034 40.71141656438017, -73.84951702805284 40.71145995808529, -73.84946163332013 40.71143949266265)))",4591880,1920,,08/17/2017 12:00:00 AM +0000,Constructed,1157286,13.47,5110,65,300.03088375301,69.29290381592,4032410051,4032410051,Photogramm
"MULTIPOLYGON (((-73.91422722489231 40.66106371202216, -73.91395651391485 40.6611039439509, -73.9139430053185 40.66105123290026, -73.91418037194829 40.661015955988944, -73.9142137160902 40.66101100100307, -73.91422001101405 40.661035566393075, -73.91422722489231 40.66106371202216)))",3082077,1930,,08/22/2017 12:00:00 AM +0000,Constructed,227848,24.4,2100,29,1497.29894946209,192.18018759138,3035840019,3035840019,Photogramm
"MULTIPOLYGON (((-73.7635154792059 40.75397896636699, -73.76354889727175 40.75397548696419, -73.7635582142492 40.754027240315075, -73.76352478905288 40.75403071970601, -73.7635154792059 40.75397896636699)))",4604173,1940,,08/17/2017 12:00:00 AM +0000,Constructed,1193039,12.7441734,5110,87,177.86598159371,56.75440058368,4073960068,4073960068,Photogramm
"MULTIPOLYGON (((-73.76581186212991 40.75410662325169, -73.76587355150771 40.75407714172836, -73.76589614552937 40.75410448116527, -73.7658344561363 40.75413396270053, -73.76581186212991 40.75410662325169)))",4604134,1935,,08/17/2017 12:00:00 AM +0000,Constructed,1193046,10.7652017,5110,78,237.47841792763,63.90127310078,4073920066,4073920066,Photogramm
"MULTIPOLYGON (((-74.13670916308541 40.55565528144973, -74.13666940149999 40.55562217046838, -74.13669810367534 40.555602118493766, -74.13669354579687 40.555598398438526, -74.13672841180635 40.555573546514935, -74.13681536333584 40.55551157225456, -74.13685047699744 40.55554023201601, -74.13688490712522 40.555568334254595, -74.13676308957315 40.55565516051187, -74.13673830030875 40.555634927270695, -74.13670916308541 40.55565528144973)))",5064321,1965,,08/22/2017 12:00:00 AM +0000,Constructed,470655,25.59,2100,51,1489.60811693406,171.06263738479,5050210017,5050210017,Photogramm
"MULTIPOLYGON (((-74.16427278380422 40.55635383861355, -74.16441510008521 40.55633420158092, -74.16442960642698 40.55639536174711, -74.16428729001998 40.556414998797614, -74.16427278380422 40.55635383861355)))",5141726,1997,,08/22/2017 12:00:00 AM +0000,Constructed,946141,27.66,2100,31,910.02125263094,125.66466487127,5054910111,5054910111,Photogramm
"MULTIPOLYGON (((-73.9641721749112 40.70941112009159, -73.96417248227348 40.70940950917298, -73.96418136850306 40.70936288977899, -73.96418326417023 40.709363099287394, -73.96449677953977 40.70939770489292, -73.96449007824397 40.70943286057869, -73.96440467843006 40.70942343466873, -73.96440218634096 40.70943650931867, -73.9641721749112 40.70941112009159)))",3059588,1920,,08/22/2017 12:00:00 AM +0000,Constructed,244666,37.00386653,2100,44,1453.74174424507,212.2318741866,3021370021,3021370021,Photogramm
"MULTIPOLYGON (((-74.20037167871642 40.52240646022892, -74.20034834591948 40.52237012762189, -74.20034657462048 40.522367369686414, -74.20035524200068 40.52236412795721, -74.2003482338686 40.52235321585177, -74.20047464101721 40.52230594062846, -74.20047054235961 40.522299558521524, -74.200545744373 40.52227143326604, -74.20054902496632 40.5222765425487, -74.2005771524587 40.5223203393408, -74.20060178005717 40.52235868862869, -74.20061078717922 40.52237271306127, -74.20054118887282 40.52239874203975, -74.20053640135687 40.52239128590503, -74.2005355690576 40.522389990594895, -74.20044022670332 40.52242564793087, -74.2003975310125 40.52244161504124, -74.2003948894218 40.52244260303231, -74.20039398835925 40.522441200678095, -74.20038919967128 40.522433742738265, -74.20037167871642 40.52240646022892)))",5082947,1985,,08/22/2017 12:00:00 AM +0000,Constructed,240072,26.1,2100,31,2400.39871047249,212.39142259605,5067120236,5067120236,Photogramm
"MULTIPOLYGON (((-73.761502238727 40.707989303756065, -73.76149669655537 40.70797687057618, -73.76148822650326 40.70797905748589, -73.76146273225142 40.70798563874885, -73.76144764596364 40.707951796768235, -73.76147580404708 40.70794452763227, -73.76145957081026 40.70790811681007, -73.76154690307628 40.707885570567825, -73.76157699356985 40.70795306792485, -73.76156860880542 40.70795523250423, -73.76157305805354 40.707965212216415, -73.76157538129398 40.70797042200224, -73.761502238727 40.707989303756065)))",4232986,1925,,08/22/2017 12:00:00 AM +0000,Constructed,573324,25.88,2100,53,898.21043760331,131.24700582486,4108920009,4108920009,Photogramm
"MULTIPOLYGON (((-73.83376160471708 40.688510045389684, -73.83385260352337 40.6884834153037, -73.83385699097725 40.688492100801916, -73.83391877400034 40.68847402029328, -73.83394480210733 40.68852555560669, -73.83379201898418 40.6885702662373, -73.83376160471708 40.688510045389684)))",4197966,1925,,08/22/2017 12:00:00 AM +0000,Constructed,202977,30.42,2100,48,1004.79425867135,137.8000853587,4094120058,4094120058,Photogramm
"MULTIPOLYGON (((-73.83336862289258 40.686425527397155, -73.83343027555817 40.68640729927543, -73.83345657335951 40.68645884410977, -73.83338899191953 40.68647882326838, -73.83336269534107 40.6864272802215, -73.83336862289258 40.686425527397155)))",4497183,1920,,08/17/2017 12:00:00 AM +0000,Constructed,920246,10.74,5110,44,405.0583266161,80.50418913118,4094270053,4094270053,Photogramm
"MULTIPOLYGON (((-74.16457926538443 40.59766056589517, -74.1645811305835 40.597583780939615, -74.16476474842602 40.5975863724868, -74.16476288343803 40.59766315744532, -74.16457926538443 40.59766056589517)))",5035729,1975,,08/22/2017 12:00:00 AM +0000,Constructed,38669,22.89,2100,42,1426.97375174818,157.96035158898,5021130009,5021130009,Photogramm
"MULTIPOLYGON (((-74.07598815631037 40.59547725927839, -74.0759374672722 40.59539605210205, -74.07584774186465 40.59542859502458, -74.0757480697689 40.595268913388026, -74.07588884655797 40.59521785450561, -74.07582649905984 40.59511797002461, -74.07595983834769 40.595069608525534, -74.07596835137218 40.59508324762314, -74.07598862692267 40.59507589405426, -74.07602416875844 40.59506300297263, -74.07604937767735 40.59510339096027, -74.07610015510357 40.59508497496834, -74.07616350779168 40.59518646967095, -74.07625449248032 40.595332233727625, -74.0760775100878 40.59539642414479, -74.07610215817117 40.59543591106738, -74.07598815631037 40.59547725927839)))",5104842,1989,,08/22/2017 12:00:00 AM +0000,Constructed,137150,43.38,2100,32,12147.2842823863,509.15382169511,5032470001,5032470001,Photogramm
"MULTIPOLYGON (((-73.82105457728015 40.816314988028225, -73.82118664022663 40.816269323312014, -73.82121756199274 40.81632094012054, -73.82108550015032 40.81636660487361, -73.82105457728015 40.816314988028225)))",2081251,1965,,08/22/2017 12:00:00 AM +0000,Constructed,485984,22.77114015,2100,12,829.8407019316,121.64919753577,2055940025,2055940025,Photogramm
"MULTIPOLYGON (((-73.95400811617657 40.66424601271425, -73.95402285704337 40.66438502318154, -73.95397688327537 40.66438785042863, -73.95397570832982 40.664376778112484, -73.95396130738017 40.664377663860925, -73.95394629405236 40.664236092208554, -73.95400666981773 40.66423237922173, -73.95400811617657 40.66424601271425)))",3034494,1925,,08/22/2017 12:00:00 AM +0000,Constructed,2372,34.96120184,2100,76,921.36430028334,145.19584982525,3013070047,3013070047,Photogramm
"MULTIPOLYGON (((-73.8933802214045 40.747250378209316, -73.89338563029696 40.747281377766065, -73.8933279040908 40.7472872028278, -73.89332249640876 40.74725620326944, -73.8933802214045 40.747250378209316)))",4612553,1915,,08/17/2017 12:00:00 AM +0000,Constructed,1202727,11.78,5110,63,183.82831500409,55.05630001278,4012830066,4012830066,Photogramm
"MULTIPOLYGON (((-73.80662075168898 40.766591747582176, -73.80663027267852 40.76653233557037, -73.80663281425527 40.76651647742304, -73.80656218963415 40.766509935559775, -73.80656936931776 40.766465131231556, -73.80669640948875 40.76647689974158, -73.80669175578791 40.766505937754324, -73.80672548557318 40.76650906236618, -73.80672137467921 40.76653471808958, -73.80672027097282 40.766541602407266, -73.80673867636777 40.766543307323026, -73.80673473437315 40.7665679016335, -73.80671633015595 40.76656619671913, -73.80671089721918 40.76660009795825, -73.80662075168898 40.766591747582176)))",4118517,1945,,08/22/2017 12:00:00 AM +0000,Constructed,359938,25.29,2100,86,1378.73257182622,188.13937525555,4052430013,4052430013,Photogramm
"MULTIPOLYGON (((-73.73951864892342 40.67757519816784, -73.73940822317994 40.67754059873913, -73.73941003177632 40.67753725380668, -73.73938484009412 40.67752936043549, -73.7393941690404 40.67751210241502, -73.73936429085038 40.67750274048461, -73.73938101860469 40.677471797834585, -73.73941288740056 40.677481783825904, -73.73941528217861 40.677477355096094, -73.73956493309704 40.6775242453389, -73.73954319901597 40.67756445022301, -73.73952717362151 40.67755942867429, -73.73951864892342 40.67757519816784)))",4278946,1940,,08/22/2017 12:00:00 AM +0000,Constructed,717794,32.26,2100,29,1071.44465301613,152.99837930679,4129400048,4129400048,Photogramm
"MULTIPOLYGON (((-73.97371239232322 40.68690287405774, -73.97379069742617 40.68689431992998, -73.97385052705414 40.68688778410567, -73.97386316423254 40.686886402887204, -73.97387349623624 40.68694120869099, -73.97382471611856 40.68694653765133, -73.97372272538853 40.686957679875185, -73.97371239232322 40.68690287405774)))",3059323,1930,,08/22/2017 12:00:00 AM +0000,Constructed,579181,48.79,2100,68,852.10967095086,124.82911485567,3021170019,3021170019,Photogramm
"MULTIPOLYGON (((-74.00486382581674 40.731286760696904, -74.0050001979327 40.73124421484198, -74.00501996882097 40.73123804640011, -74.00504914933752 40.7312921701782, -74.00503346472246 40.73129706422718, -74.00489458889653 40.73134039186885, -74.00486382581674 40.731286760696904)))",1009832,1901,,08/22/2017 12:00:00 AM +0000,Constructed,442972,39.12,2100,18,991.83958656513,135.70421107854,1005840032,1005840032,Photogramm
"MULTIPOLYGON (((-73.82426554018768 40.81433111218026, -73.82433696974853 40.81430672746037, -73.8243507850228 40.814330085837675, -73.82436593958586 40.81435571100806, -73.82434089990664 40.81436425821835, -73.82429450879783 40.8143800957439, -73.82426554018768 40.81433111218026)))",2109104,1925,,08/17/2017 12:00:00 AM +0000,Constructed,893936,13.99845113,5110,10,424.10486397434,82.48347559792,2055980004,2055980004,Photogramm
"MULTIPOLYGON (((-74.17330940283708 40.54317423851286, -74.17333669520121 40.54313394278706, -74.17347924955003 40.54319013391311, -74.17345892114305 40.54322014682316, -74.17345195724658 40.543230428772084, -74.17342689322338 40.54322054910886, -74.17330940283708 40.54317423851286)))",5074780,1960,,08/22/2017 12:00:00 AM +0000,Constructed,459708,23.67,2100,81,736.93489190678,122.24251302573,5056160040,5056160040,Photogramm
"MULTIPOLYGON (((-73.93094984303407 40.67342840913513, -73.93089582194224 40.6734253338593, -73.93081100161248 40.67342050474719, -73.93081723069862 40.67335707259016, -73.9308276819944 40.67335766781131, -73.93091951432528 40.67336289554737, -73.93100419976429 40.67336771729454, -73.93099796967219 40.67343114946092, -73.93094984303407 40.67342840913513)))",3036048,1915,,08/22/2017 12:00:00 AM +0000,Constructed,809307,35.27,2100,95,1205.27492915018,150.36589142068,3013600060,3013600060,Photogramm
"MULTIPOLYGON (((-73.90565420112603 40.632947341701346, -73.90576877255137 40.6328730122001, -73.90581793482613 40.632916994241455, -73.90568969367749 40.63300019350549, -73.90565154700347 40.63296606673196, -73.90566521788483 40.63295719792379, -73.90565420112603 40.632947341701346)))",3226146,1955,,08/22/2017 12:00:00 AM +0000,Constructed,783214,20.33,2100,11,960.48399811671,135.59837277067,3080490067,3080490067,Photogramm
"MULTIPOLYGON (((-73.86991341648604 40.6705521142599, -73.87004033256227 40.67053399792816, -73.87009403949897 40.67052633125382, -73.87010896532718 40.6705869510565, -73.87007539461848 40.67059174351884, -73.86991162599605 40.67061512046442, -73.86990245587093 40.670577874644074, -73.86991917202177 40.67057548826677, -73.86991341648604 40.6705521142599)))",3096015,1975,,08/22/2017 12:00:00 AM +0000,Constructed,624590,21.84,2100,15,1210.63580822181,156.33308393993,3042810039,3042810039,Photogramm
"MULTIPOLYGON (((-73.92980909984206 40.65986965059381, -73.92987032671287 40.65986600032254, -73.92987211713837 40.65986589335208, -73.93011029213416 40.65985169127824, -73.93011625506749 40.659909678276534, -73.9298150613327 40.65992763760688, -73.92980909984206 40.65986965059381)))",3099706,1930,,08/22/2017 12:00:00 AM +0000,Constructed,834888,25.95,2100,33,1776.24347060491,210.02402462835,3046050071,3046050071,Photogramm
